"CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_EMPLOYED","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","TARGET","EMPLOYMENT_STATUS_FLAG","EDUCATION_LEVEL","AGE"
"F",0,1,2,58500,"State servant","Married","House / apartment",2871,1,1,0,"Core staff",4,"0","Working",2,38.3381245722108
"M",1,1,0,225000,"Commercial associate","Married","House / apartment",442,1,1,0,"Laborers",2,"0","Working",4,36.9691991786448
"F",0,1,0,90000,"Pensioner","Married","Municipal apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,58.3436002737851
"M",0,0,0,180000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"1","Not_Working",4,68.4407939767283
"F",1,1,2,90000,"Working","Married","House / apartment",3992,0,1,0,"Medicine staff",4,"0","Working",2,32.1615331964408
"F",1,0,0,225000,"Commercial associate","Married","House / apartment",1517,1,0,0,"Managers",2,"0","Working",4,34.2395619438741
"F",1,1,1,180000,"Working","Married","House / apartment",914,0,0,0,"Unknown",3,"1","Working",4,35.6194387405886
"F",0,0,0,135000,"Working","Civil marriage","House / apartment",2031,0,0,0,"Laborers",2,"0","Working",2,27.0718685831622
"F",0,1,0,202500,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,61.6290212183436
"M",0,0,0,180000,"Working","Single / not married","House / apartment",450,1,0,0,"High skill tech staff",1,"0","Working",4,32.2847364818617
"F",1,1,0,360000,"Commercial associate","Married","Office apartment",2909,0,0,1,"Managers",2,"0","Working",2,45.6563997262149
"F",1,1,1,99000,"Working","Married","House / apartment",5709,0,0,0,"Laborers",3,"1","Working",2,42.6365503080082
"M",0,0,0,157500,"State servant","Single / not married","House / apartment",10102,1,0,0,"Unknown",1,"0","Working",2,55.1375770020534
"M",0,1,0,225000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,59.772758384668
"M",1,1,0,157500,"Commercial associate","Civil marriage","House / apartment",583,0,0,0,"Laborers",2,"0","Working",2,55.0527036276523
"M",1,1,0,450000,"Working","Single / not married","House / apartment",6126,0,0,0,"Core staff",1,"0","Working",4,39.7344284736482
"M",1,1,0,112500,"Commercial associate","Married","House / apartment",938,0,0,0,"Drivers",2,"0","Working",2,55.8850102669405
"M",0,1,0,261000,"Working","Single / not married","House / apartment",698,1,1,0,"Accountants",1,"0","Working",4,35.7234770704997
"M",1,1,1,90000,"Working","Married","House / apartment",2394,0,0,0,"Security staff",3,"1","Working",2,36.5420944558522
"M",1,1,2,225000,"Working","Single / not married","House / apartment",3707,0,0,0,"Managers",3,"0","Working",2,37.3689253935661
"F",1,0,1,180000,"Working","Married","House / apartment",526,0,0,0,"Laborers",3,"0","Working",2,38.6557152635181
"F",1,1,1,112500,"Working","Married","House / apartment",795,0,0,0,"Managers",3,"0","Working",2,28.1724845995893
"M",0,0,0,157500,"Working","Married","House / apartment",1440,1,1,0,"Laborers",2,"0","Working",4,30.8309377138946
"F",0,1,1,112500,"Working","Married","House / apartment",2249,0,0,0,"Cleaning staff",3,"0","Working",4,48.8377823408624
"F",0,1,1,180000,"Working","Married","House / apartment",3686,0,0,0,"High skill tech staff",3,"0","Working",2,34.1300479123888
"M",1,1,0,270000,"Working","Married","House / apartment",4518,0,0,0,"Security staff",2,"0","Working",2,58.3819301848049
"M",1,1,1,225000,"Working","Married","House / apartment",819,0,0,0,"Unknown",3,"0","Working",2,35.5756331279945
"M",1,0,3,135000,"Working","Married","House / apartment",886,0,0,0,"Laborers",5,"0","Working",2,31.2854209445585
"M",0,0,0,121500,"Working","Married","House / apartment",2827,1,1,0,"Sales staff",2,"0","Working",2,48.0082135523614
"F",1,1,1,121500,"Working","Married","House / apartment",2496,0,0,0,"Sales staff",3,"0","Working",2,30.9787816563997
"F",1,0,0,112500,"State servant","Married","House / apartment",2165,0,1,0,"Waiters/barmen staff",2,"0","Working",2,51.7234770704997
"F",0,1,0,157500,"Commercial associate","Married","House / apartment",1769,0,0,0,"Sales staff",2,"0","Working",2,38.8747433264887
"F",0,1,0,81000,"Pensioner","Separated","House / apartment",0,0,0,0,"Retired",1,"1","Not_Working",2,63.3456536618754
"F",0,0,0,270000,"Working","Married","House / apartment",1030,1,1,0,"Laborers",2,"0","Working",2,48.1752224503765
"F",0,0,2,108000,"State servant","Married","House / apartment",3495,0,0,0,"Core staff",4,"1","Working",4,28.227241615332
"F",1,0,1,135000,"State servant","Civil marriage","House / apartment",3736,1,1,0,"Core staff",3,"0","Working",4,36.766598220397
"F",0,1,2,225000,"Commercial associate","Married","House / apartment",625,1,0,1,"Core staff",4,"0","Working",4,30.9103353867214
"F",0,1,0,202500,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,62.4804928131417
"M",1,0,1,148500,"Commercial associate","Married","House / apartment",2865,1,1,0,"Drivers",3,"0","Working",2,35.4004106776181
"M",0,1,0,126000,"Commercial associate","Single / not married","House / apartment",343,0,0,1,"Unknown",1,"0","Working",2,24.5503080082136
"F",0,1,0,292500,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,61.8097193702943
"F",0,1,1,108000,"Working","Single / not married","House / apartment",2537,1,0,0,"Sales staff",2,"0","Working",2,35.296372347707
"M",0,1,0,103500,"Commercial associate","Single / not married","Co-op apartment",665,0,0,0,"Laborers",1,"0","Working",2,30.1902806297057
"F",0,1,0,270000,"State servant","Married","House / apartment",1444,1,1,0,"Waiters/barmen staff",2,"0","Working",2,55.0390143737166
"M",1,1,0,121500,"Commercial associate","Married","House / apartment",2884,0,0,0,"Drivers",2,"0","Working",4,54.6255989048597
"F",0,1,0,90000,"State servant","Married","House / apartment",2987,0,1,0,"Laborers",2,"1","Working",2,27.2060232717317
"M",1,1,1,450000,"Working","Married","House / apartment",749,0,0,0,"Unknown",3,"1","Working",4,51.0034223134839
"F",0,1,0,202500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,60.0219028062971
"F",1,1,1,202500,"Working","Married","House / apartment",1605,1,1,0,"Unknown",3,"0","Working",4,28.7091033538672
"M",1,1,1,157500,"Working","Married","House / apartment",1508,1,0,0,"Laborers",3,"0","Working",2,48.1067761806982
"F",0,0,0,117000,"State servant","Single / not married","House / apartment",870,0,0,0,"HR staff",1,"0","Working",2,24.2354551676934
"F",0,1,1,72000,"Working","Married","House / apartment",1167,0,0,0,"Laborers",3,"0","Working",2,36.5639972621492
"M",0,1,1,112500,"Working","Married","House / apartment",1199,0,0,0,"Drivers",3,"0","Working",2,38.8090349075975
"F",0,1,0,180000,"Working","Civil marriage","House / apartment",1403,0,0,0,"Laborers",2,"0","Working",2,30.3025325119781
"F",0,1,0,337500,"Pensioner","Civil marriage","House / apartment",0,0,0,1,"Retired",2,"1","Not_Working",4,61.0294318959617
"M",1,1,2,454500,"Working","Married","House / apartment",4616,0,0,0,"Managers",4,"0","Working",4,33.7111567419576
"M",1,1,0,180000,"Working","Married","House / apartment",2598,0,1,0,"Security staff",2,"1","Working",4,33.1882272416153
"F",1,1,0,204750,"Working","Married","House / apartment",11761,1,1,0,"Managers",2,"1","Working",4,60.8131416837782
"M",1,1,0,202500,"Working","Single / not married","House / apartment",1442,1,0,0,"Laborers",1,"1","Working",3,23.8576317590691
"F",0,1,0,270000,"Working","Married","House / apartment",3005,0,0,0,"Laborers",2,"0","Working",2,44.4599589322382
"F",0,1,0,81000,"Working","Married","House / apartment",1076,1,0,0,"Cooking staff",2,"0","Working",2,42.6967830253251
"M",0,0,1,112500,"Working","Married","House / apartment",425,0,0,0,"Laborers",3,"0","Working",2,39.1540041067762
"F",0,1,0,202500,"Pensioner","Single / not married","House / apartment",0,0,0,1,"Retired",1,"0","Not_Working",1,60.9034907597536
"M",0,1,1,81000,"Working","Single / not married","House / apartment",924,0,0,0,"Laborers",2,"0","Working",2,46.1245722108145
"F",0,1,0,85500,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,63.6440793976728
"M",1,0,3,337500,"Working","Married","House / apartment",1078,0,0,0,"Core staff",5,"0","Working",2,29.7138945927447
"F",0,1,0,225000,"Pensioner","Single / not married","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,59.8767967145791
"F",0,0,1,166500,"Commercial associate","Single / not married","House / apartment",664,0,0,0,"Unknown",2,"0","Working",3,31.895961670089
"F",0,1,3,81000,"Working","Married","House / apartment",468,1,1,0,"High skill tech staff",5,"0","Working",2,40.3394934976044
"F",0,1,0,112500,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,48.703627652293
"M",1,1,0,405000,"Working","Married","House / apartment",2691,0,1,0,"Laborers",2,"0","Working",4,55.9452429842574
"M",1,0,1,270000,"Commercial associate","Married","House / apartment",3461,0,0,1,"Unknown",3,"0","Working",4,31.7426420260096
"F",1,1,0,67500,"Working","Married","House / apartment",3019,0,0,0,"Unknown",2,"0","Working",2,36.0164271047228
"M",1,1,0,247500,"Working","Married","House / apartment",2920,1,1,0,"Laborers",2,"0","Working",2,38.90212183436
"F",0,1,0,157500,"Commercial associate","Married","House / apartment",571,0,0,0,"Cooking staff",2,"0","Working",2,33.4811772758385
"F",1,1,0,135000,"Working","Civil marriage","House / apartment",852,1,0,0,"Sales staff",2,"0","Working",4,34.0287474332649
"M",1,0,0,135000,"Working","Married","House / apartment",3600,0,0,0,"Drivers",2,"1","Working",3,35.9534565366188
"F",0,1,0,112500,"Working","Married","House / apartment",1430,0,1,0,"Core staff",2,"0","Working",2,57.2156057494867
"M",0,1,0,382500,"Working","Civil marriage","House / apartment",7178,1,1,0,"Managers",2,"0","Working",4,54.3299110198494
"M",1,1,0,135000,"Working","Married","House / apartment",2824,0,0,1,"Laborers",2,"1","Working",3,28.1834360027378
"F",0,0,0,135000,"Working","Married","House / apartment",3601,1,1,0,"Unknown",2,"1","Working",2,49.0075290896646
"M",1,1,0,495000,"Working","Married","House / apartment",678,0,1,0,"Core staff",2,"0","Working",4,41.3935660506502
"M",0,1,1,103500,"Working","Separated","House / apartment",3185,0,1,0,"Security staff",2,"0","Working",4,41.7357973990418
"F",1,0,0,346500,"Commercial associate","Married","House / apartment",9640,1,1,1,"Accountants",2,"0","Working",2,53.596167008898
"F",0,1,0,76500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",5,63.8275154004107
"F",0,1,0,166500,"Working","Civil marriage","With parents",1403,0,0,0,"Sales staff",2,"0","Working",2,32.0766598220397
"M",0,1,2,157500,"Working","Married","House / apartment",1247,0,0,0,"Managers",4,"0","Working",4,41.3963039014374
"F",0,1,0,157500,"Pensioner","Separated","House / apartment",0,0,0,1,"Retired",1,"0","Not_Working",2,64.8678986995209
"F",1,1,0,180000,"Working","Married","House / apartment",530,0,0,0,"Unknown",2,"0","Working",4,40.3613963039014
"F",0,0,0,180000,"State servant","Married","House / apartment",8279,0,1,0,"Core staff",2,"0","Working",4,46.6228610540726
"F",1,0,1,270000,"Working","Married","House / apartment",542,0,1,1,"Private service staff",3,"0","Working",4,24.1396303901437
"F",0,1,0,157500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,61.3744010951403
"F",0,1,0,180000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,56.5010266940452
"F",0,1,0,126000,"State servant","Separated","House / apartment",8890,0,0,0,"Medicine staff",1,"0","Working",2,43.9890485968515
"F",0,1,1,157500,"Working","Married","House / apartment",864,0,0,0,"Core staff",3,"0","Working",2,35.4414784394251
"F",1,1,0,225000,"Commercial associate","Married","Municipal apartment",3346,0,0,0,"Private service staff",2,"0","Working",2,39.9644079397673
"F",0,0,0,90000,"State servant","Married","House / apartment",13023,1,0,0,"Laborers",2,"0","Working",2,53.7878165639973
"F",0,1,0,135000,"Commercial associate","Civil marriage","House / apartment",3332,1,1,0,"Drivers",2,"0","Working",2,46.2450376454483
"F",0,0,0,94500,"Working","Married","House / apartment",196,0,0,0,"Security staff",2,"0","Working",4,46.0643394934976
"M",0,0,0,180000,"Commercial associate","Civil marriage","With parents",623,0,1,0,"Drivers",2,"0","Working",4,45.5523613963039
"F",0,1,1,112500,"State servant","Married","House / apartment",8017,0,0,0,"Medicine staff",3,"0","Working",2,45.2402464065708
"F",0,1,0,144000,"State servant","Single / not married","House / apartment",1313,1,0,0,"Core staff",1,"0","Working",2,35.7973990417522
"F",1,1,0,270000,"Working","Single / not married","House / apartment",129,0,0,0,"High skill tech staff",1,"0","Working",3,46.1820670773443
"M",1,1,1,135000,"Working","Civil marriage","House / apartment",714,0,0,0,"Managers",3,"0","Working",2,46.9623545516769
"F",0,0,0,180000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,65.0924024640657
"F",0,1,1,112500,"Working","Single / not married","House / apartment",188,0,0,0,"High skill tech staff",2,"0","Working",2,28.1971252566735
"F",0,0,0,130500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"1","Not_Working",2,56.3805612594114
"M",1,1,0,157500,"Working","Married","House / apartment",8244,0,0,0,"Drivers",2,"0","Working",2,51.4113620807666
"F",1,0,0,360000,"Working","Civil marriage","House / apartment",256,1,1,0,"Medicine staff",2,"0","Working",2,42.7488021902806
"M",1,1,0,135000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,67.1047227926078
"F",0,1,1,270000,"Commercial associate","Married","House / apartment",3567,0,0,1,"Sales staff",3,"0","Working",2,32.6735112936345
"F",1,1,1,270000,"Working","Civil marriage","House / apartment",6058,1,1,0,"Managers",3,"0","Working",2,38.4229979466119
"F",1,0,1,117000,"Working","Single / not married","With parents",978,0,0,0,"Laborers",2,"0","Working",2,36.8980150581793
"M",1,0,0,225000,"Working","Married","House / apartment",1028,1,1,0,"Drivers",2,"0","Working",2,43.4579055441478
"M",1,1,1,270000,"Working","Married","House / apartment",719,0,0,0,"Drivers",3,"0","Working",2,32.9883641341547
"F",0,1,0,292500,"Pensioner","Widow","House / apartment",0,0,0,1,"Retired",1,"0","Not_Working",4,57.4893908281999
"F",0,1,1,148500,"Working","Single / not married","House / apartment",2132,0,0,0,"Sales staff",2,"0","Working",2,40.3997262149213
"F",0,0,0,112500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,58.3326488706366
"F",0,1,1,220500,"Working","Married","House / apartment",1365,0,0,0,"Laborers",3,"0","Working",2,26.1984941820671
"F",0,1,0,135000,"Working","Married","House / apartment",1002,1,0,0,"Medicine staff",2,"0","Working",2,41.9000684462697
"F",1,1,1,81000,"Commercial associate","Married","House / apartment",2003,0,1,0,"Sales staff",3,"0","Working",2,35.5318275154004
"F",0,1,0,153000,"Working","Married","House / apartment",5290,0,0,0,"Cleaning staff",2,"0","Working",2,57.5277207392197
"M",1,0,0,157500,"Working","Married","House / apartment",3730,0,1,0,"Cleaning staff",2,"0","Working",2,61.5003422313484
"M",1,1,0,112500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,43.4442162902122
"M",1,0,0,135000,"Working","Civil marriage","House / apartment",184,0,0,1,"Drivers",2,"0","Working",2,25.8480492813142
"F",1,1,1,157500,"Commercial associate","Married","House / apartment",1991,0,0,0,"High skill tech staff",3,"0","Working",3,30.0260095824778
"M",0,1,1,202500,"Working","Married","House / apartment",1757,0,0,1,"High skill tech staff",3,"1","Working",2,31.8220396988364
"F",1,0,0,225000,"Working","Married","House / apartment",1464,1,1,0,"Accountants",2,"0","Working",4,43.1540041067762
"F",0,1,1,216000,"Working","Married","House / apartment",639,0,0,0,"High skill tech staff",3,"0","Working",2,27.9397672826831
"M",0,1,0,135000,"Working","Single / not married","Municipal apartment",562,0,0,0,"High skill tech staff",1,"0","Working",2,27.3483915126626
"M",1,1,0,283500,"Working","Married","House / apartment",350,0,0,0,"Core staff",2,"0","Working",4,31.6605065023956
"F",0,0,1,225000,"Working","Separated","House / apartment",3787,0,0,1,"Accountants",2,"0","Working",3,38.6255989048597
"F",1,1,0,135000,"Working","Married","House / apartment",1477,0,0,0,"Cooking staff",2,"0","Working",2,29.4839151266256
"F",0,1,0,247500,"Commercial associate","Single / not married","House / apartment",2686,0,0,0,"Cooking staff",1,"0","Working",4,31.8466803559206
"F",0,1,0,157500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,67.9151266255989
"F",0,1,0,135000,"Working","Married","House / apartment",13878,0,0,0,"High skill tech staff",2,"0","Working",2,56.621492128679
"F",1,1,0,90000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,63.3347022587269
"F",0,0,1,202500,"State servant","Single / not married","Municipal apartment",6216,0,1,0,"Cooking staff",2,"0","Working",2,52.7638603696099
"M",1,1,0,180000,"Working","Single / not married","House / apartment",752,1,0,0,"Laborers",1,"0","Working",2,26.3052703627652
"F",0,1,0,202500,"Commercial associate","Married","House / apartment",2208,1,1,0,"Managers",2,"0","Working",4,35.5154004106776
"M",0,0,0,81000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",4,61.8507871321013
"M",0,1,0,76500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,62.5544147843943
"F",0,1,1,225000,"Working","Married","House / apartment",333,0,0,0,"Core staff",3,"0","Working",4,33.0212183436003
"M",0,1,1,135000,"Working","Married","House / apartment",238,0,0,0,"Laborers",3,"0","Working",2,29.201916495551
